Date,Time,Trade Id,Ask,Bid,Price,Size,Volume
10/3/2017,13:04:50,11512794,289.41,289.4,289.41,3.5641944,69197.9147
10/3/2017,13:04:55,11512817,289.31,289.24,289.13,59.25029482,69197.9147
10/3/2017,13:04:58,11512822,289.3,289.24,289.25,0.18989004,69197.9147
10/3/2017,13:05:00,11512825,289.25,289.24,289.25,2.65466689,69432.9012
10/3/2017,13:05:02,11512831,289.26,289.25,289.26,0.00003446,69432.9012
10/3/2017,13:05:13,11512841,289.14,289.12,289.13,19.06787026,69432.9012
10/3/2017,13:05:25,11512842,289.13,289.12,289.13,0.00006896,69432.9012
10/3/2017,13:05:27,11512843,289.13,289.12,289.13,0.30227291,69432.9012
10/3/2017,13:05:33,11512844,289.13,289.12,289.13,1.75863651,69432.9012
10/3/2017,13:05:44,11512849,289.13,289.12,289.13,9.531,69432.9012
10/3/2017,13:06:03,11512851,289.13,289.12,289.13,0.00003448,69603.66497
10/3/2017,13:06:16,11512875,289.01,289,289,3.48031938,69603.66497
10/3/2017,13:06:23,11512876,289.01,289,289,6.5342549,69603.66497
10/3/2017,13:06:27,11512877,289.01,289,289.01,0.26686133,69603.66497
10/3/2017,13:06:47,11512878,289.01,289,289,6.5692,69123.046
10/3/2017,13:06:51,11512879,289.01,289,289.01,0.78949191,69123.046
10/3/2017,13:06:59,11512882,289.01,289,289,3,69123.046
10/3/2017,13:07:02,11512883,289.01,289,289.01,0.00003449,69123.046
10/3/2017,13:07:18,11512888,289.01,289,289.01,1.73618773,69123.046
10/3/2017,13:07:33,11512889,289.01,289,289.01,0.99869934,69178.33356
10/3/2017,13:07:50,11512890,289.01,289,289.01,4.5968,69178.33356
10/3/2017,13:08:02,11512891,289.01,289,289.01,0.00003449,69178.33356
10/3/2017,13:08:21,11512892,289.01,289,289.01,8.2749,69183.94563
10/3/2017,13:08:44,11512893,289.01,289,289.01,0.00689947,69183.94563
10/3/2017,13:08:52,11512894,289.01,289,289.01,7.709,69183.94563
10/3/2017,13:09:03,11512895,289.01,289,289.01,0.00003449,69183.94563
10/3/2017,13:09:14,11512896,289.01,289,289.01,4.8768237,69178.66239
10/3/2017,13:09:24,11512904,289.01,289,289.01,4.71211098,69178.66239
10/3/2017,13:09:55,11512906,289.01,289,289.01,1.70204676,69178.66239
10/3/2017,13:10:01,11512907,289.01,289,289.01,0.00344973,69126.31398
10/3/2017,13:10:02,11512908,289.01,289,289.01,0.00003449,69126.31398
10/3/2017,13:10:27,11512909,289.02,289.01,289.02,6.8301,69126.31398
10/3/2017,13:10:33,11512910,289.02,289.01,289.02,0.00006899,69126.31398
10/3/2017,13:10:58,11512915,289.02,289.01,289.02,4.37545266,69125.04858
10/3/2017,13:11:03,11512916,289.02,289.01,289.02,0.00003449,69125.04858
10/3/2017,13:11:29,11512922,289.03,289.01,289.01,36.2501,69125.04858
10/3/2017,13:12:00,11512923,289.12,289.03,289.03,1.2311,69129.52211
10/3/2017,13:12:02,11512924,289.12,289.03,289.12,0.00003448,69129.52211
10/3/2017,13:12:23,11512925,289.12,289.11,289.12,0.99659516,69129.52211
10/3/2017,13:12:31,11512927,289.12,289.11,289.12,3.77132964,69174.21827
10/3/2017,13:12:32,11512929,289.12,289.11,289.11,7.058782,69174.21827
10/3/2017,13:12:34,11512931,289.12,289.11,289.12,0.00344842,69174.21827
10/3/2017,13:12:41,11512933,289.12,289.11,289.12,0.02,69174.21827
10/3/2017,13:12:50,11512935,289.13,289.12,289.13,0.00001265,69174.21827
10/3/2017,13:12:52,11512947,289.58,289.22,289.56,0.41280358,69174.21827
10/3/2017,13:12:56,11512949,289.58,289.57,289.57,0.430736,69174.21827
10/3/2017,13:12:57,11512967,289.59,289.58,289.77,3.30773707,69174.21827
10/3/2017,13:12:59,11512969,289.59,289.58,289.58,0.285298,69174.21827
10/3/2017,13:13:03,11512998,289.9,289.67,289.91,2.15609097,69174.21827
10/3/2017,13:13:05,11513000,289.92,289.82,289.91,3.78902597,69174.21827
10/3/2017,13:13:34,11513005,289.82,289.81,289.81,3.97092,69196.68671
10/3/2017,13:13:34,11513007,289.83,289.82,289.82,12.78767734,69196.68671
10/3/2017,13:14:02,11513008,289.83,289.82,289.83,0.00003439,69196.68671
10/3/2017,13:14:05,11513009,289.83,289.82,289.83,1.0553,69196.68671
10/3/2017,13:14:14,11513017,289.83,289.82,289.82,3.060008,69265.2529
10/3/2017,13:14:22,11513020,289.83,289.82,289.83,3.60713852,69265.2529
10/3/2017,13:14:36,11513027,289.83,289.82,289.83,1.02345126,69265.2529
10/3/2017,13:14:49,11513028,289.83,289.82,289.82,20,69265.2529
10/3/2017,13:15:03,11513030,289.83,289.82,289.83,0.00003439,69194.00486
10/3/2017,13:15:08,11513033,289.83,289.82,289.83,8.71929218,69194.00486
10/3/2017,13:15:32,11513034,289.83,289.82,289.82,1.39338222,69194.00486
10/3/2017,13:15:33,11513035,289.83,289.82,289.83,0.00006879,69194.00486
10/3/2017,13:15:39,11513038,289.83,289.82,289.83,0.71046097,69194.00486
10/3/2017,13:15:59,11513045,289.85,289.84,289.85,7.4346293,69207.42607
10/3/2017,13:16:02,11513046,289.85,289.84,289.85,0.00003439,69207.42607
10/3/2017,13:16:04,11513047,289.92,289.91,289.85,26.92404563,69207.42607
10/3/2017,13:16:10,11513054,289.96,289.95,289.96,6.15487296,69207.42607
10/3/2017,13:16:42,11513055,289.96,289.95,289.96,10.7464,69243.5836
10/3/2017,13:17:02,11513056,289.96,289.95,289.96,0.00003438,69243.5836
10/3/2017,13:17:13,11513057,289.96,289.95,289.96,14.4772,69243.5836
10/3/2017,13:17:44,11513058,289.96,289.95,289.96,6.7675,69226.58245
10/3/2017,13:18:02,11513059,289.96,289.95,289.96,0.00003438,69226.58245
10/3/2017,13:18:15,11513063,289.96,289.95,289.95,0.419851,69226.58245
10/3/2017,13:18:47,11513064,289.96,289.95,289.96,1.6174,69231.77078
10/3/2017,13:19:03,11513065,289.96,289.95,289.96,0.00003438,69231.77078
10/3/2017,13:19:18,11513066,289.96,289.95,289.96,14.8766,69243.00428
10/3/2017,13:19:48,11513067,289.96,289.95,289.96,0.00343843,69243.00428
10/3/2017,13:19:49,11513068,289.96,289.95,289.96,16.6552,69243.00428
10/3/2017,13:19:51,11513076,290,289.99,290,124.7070148,69243.00428
10/3/2017,13:20:00,11513077,290,289.99,290,0.00343796,69233.17732
10/3/2017,13:20:02,11513078,290,289.99,290,0.00003437,69233.17732
10/3/2017,13:20:06,11513081,290,289.99,289.99,21.47184385,69233.17732
10/3/2017,13:20:20,11513082,290,289.99,290,10.3532,69233.17732
10/3/2017,13:20:34,11513083,290,289.99,290,0.00006875,69233.17732
10/3/2017,13:20:43,11513084,290,289.99,290,0.03437961,69233.17732
10/3/2017,13:20:52,11513085,290,289.99,290,3.4623,69411.02448
10/3/2017,13:21:03,11513086,290,289.99,290,0.00003437,69411.02448
10/3/2017,13:21:23,11513087,290,289.99,289.99,7.0372,69411.02448
10/3/2017,13:21:55,11513088,290,289.99,289.99,9.6411,69411.16256
10/3/2017,13:22:02,11513089,290,289.99,290,0.00003437,69411.16256
10/3/2017,13:22:15,11513090,290,289.99,290,0.17189809,69411.16256
10/3/2017,13:22:26,11513091,290,289.99,290,1.5835,69411.16256
10/3/2017,13:22:39,11513092,290,289.99,290,0.17189809,69402.57983
10/3/2017,13:22:58,11513093,290,289.99,290,12.3722,69402.57983
10/3/2017,13:23:03,11513094,290,289.99,290,0.00003437,69402.57983
10/3/2017,13:23:08,11513095,290,289.99,290,95.11465603,69402.57983
10/3/2017,13:23:11,11513100,290,289.99,290,7.79905775,69402.57983
10/3/2017,13:23:12,11513101,290,289.99,290,12.38921167,69402.57983
10/3/2017,13:23:29,11513102,290,289.99,290,3.3258,69402.95017
10/3/2017,13:23:50,11513104,290,289.99,290,0.10897436,69402.95017
10/3/2017,13:24:02,11513105,290,289.99,290,0.00003437,69402.95017
10/3/2017,13:24:08,11513108,290,289.99,290,0.64130873,69517.98606
10/3/2017,13:24:40,11513110,290,289.99,290,4.07750873,69517.98606
10/3/2017,13:24:49,11513111,290,289.99,290,0.17189809,69517.98606
10/3/2017,13:25:03,11513112,290,289.99,290,0.00003437,69508.29869
10/3/2017,13:25:11,11513113,290,289.99,290,0.0344459,69508.29869
10/3/2017,13:25:16,11513116,290,289.99,289.99,1.92425814,69508.29869
10/3/2017,13:25:28,11513117,290,289.99,290,0.00006875,69508.29869
10/3/2017,13:25:35,11513126,290,289.99,289.99,1.81140568,69508.29869
10/3/2017,13:25:46,11513127,290,289.99,290,4.002,69508.29869
10/3/2017,13:26:02,11513128,290,289.99,290,0.00003437,69449.28027
10/3/2017,13:26:17,11513129,290,289.99,290,4.3208,69449.28027
10/3/2017,13:26:46,11513130,290,289.99,290,1.9,69386.5999
10/3/2017,13:26:47,11513131,290,289.99,290,8.4297,69386.5999
10/3/2017,13:27:03,11513132,290,289.99,290,0.00003437,69386.5999
10/3/2017,13:27:18,11513133,290,289.99,290,35.1674,69386.5999
10/3/2017,13:27:28,11513134,290,289.99,290,6,69391.34901
10/3/2017,13:27:49,11513135,290,289.99,290,0.3199,69391.34901
10/3/2017,13:27:57,11513136,290,289.99,289.99,0.8708564,69391.34901
10/3/2017,13:28:02,11513137,290,289.99,290,0.00003437,69391.34901
10/3/2017,13:28:20,11513138,290,289.99,290,50.2472,69303.97833
10/3/2017,13:28:51,11513140,290,289.99,290,3.7952,69303.97833
10/3/2017,13:29:03,11513141,290,289.99,290,0.00003437,69303.97833
10/3/2017,13:29:07,11513142,290,289.99,290,1.72669215,69303.97833
10/3/2017,13:29:20,11513143,290,289.99,290,2,69341.33891
10/3/2017,13:29:21,11513144,290,289.99,290,0.44456221,69341.33891
10/3/2017,13:29:22,11513145,290,289.99,290,1.079225,69341.33891
10/3/2017,13:29:23,11513148,290,289.99,290,11.093117,69341.33891
10/3/2017,13:29:27,11513149,290,289.99,290,2.7015461,69341.33891
10/3/2017,13:29:54,11513150,290,289.99,290,5.1331,69341.33891
10/3/2017,13:30:01,11513151,290,289.99,290,0.00343796,69377.21753
10/3/2017,13:30:03,11513153,290,289.99,290,0.00003437,69377.21753
10/3/2017,13:30:26,11513155,290,289.99,290,3.48822204,69377.21753
10/3/2017,13:30:29,11513156,290,289.99,290,0.27221364,69377.21753
10/3/2017,13:30:37,11513159,290,289.99,289.99,2.34001637,69377.21753
10/3/2017,13:30:46,11513161,290,289.99,290,0.106,69377.21753
10/3/2017,13:30:48,11513162,290,289.99,290,0.368892,69320.30894
10/3/2017,13:30:50,11513163,290,289.99,290,0.27228658,69320.30894
10/3/2017,13:30:51,11513164,290,289.99,290,0.00006875,69320.30894
10/3/2017,13:30:54,11513165,290,289.99,290,0.14659469,69320.30894
10/3/2017,13:30:58,11513169,290,289.99,290,0.25162915,69320.30894
10/3/2017,13:31:02,11513170,290,289.99,290,0.00003437,69320.30894
10/3/2017,13:31:06,11513172,290,289.99,290,0.593986,69320.30894
10/3/2017,13:31:08,11513173,290,289.99,290,11.619876,69320.30894
10/3/2017,13:31:29,11513174,290,289.99,290,10.9353,69320.30894
10/3/2017,13:31:46,11513175,290,289.99,290,0.080911,69359.23589
10/3/2017,13:31:51,11513177,290,289.99,290,3.33657264,69359.23589
10/3/2017,13:32:00,11513178,290,289.99,290,1.6749,69359.23589
10/3/2017,13:32:02,11513179,290,289.99,290,0.00003437,69359.23589
10/3/2017,13:32:13,11513180,290,289.99,290,0.175874,69359.23589
10/3/2017,13:32:20,11513182,290,289.99,290,0.079394,69359.23589
10/3/2017,13:32:31,11513183,290,289.99,289.99,4.2405,69365.43869
10/3/2017,13:32:35,11513184,290,289.99,290,0.622984,69365.43869
10/3/2017,13:32:42,11513188,290,289.99,290,4.99999959,69365.43869
10/3/2017,13:32:44,11513200,290.14,290.06,290.14,0.63254552,69365.43869
10/3/2017,13:33:01,11513240,290.4,290.3,290.46,0.3392,69365.43869
10/3/2017,13:33:03,11513251,290.4,290.39,290.23,21.2949,69365.43869
10/3/2017,13:33:19,11513297,290.61,290.54,290.92,31.0057673,69417.90499
10/3/2017,13:33:24,11513301,290.92,290.91,290.93,0.30811635,69417.90499
10/3/2017,13:33:34,11513302,290.92,290.91,290.92,6.3859,69417.90499
10/3/2017,13:34:02,11513303,290.92,290.91,290.92,0.00003427,69417.90499
10/3/2017,13:34:05,11513309,290.81,290.8,290.79,5.90921257,69417.90499
10/3/2017,13:34:37,11513310,290.81,290.8,290.81,6.6876,69480.19223
10/3/2017,13:35:02,11513311,290.81,290.8,290.81,0.00003428,69477.38683
10/3/2017,13:35:08,11513314,290.81,290.8,290.81,60.94973428,69477.38683
10/3/2017,13:35:28,11513315,290.81,290.8,290.81,0.00006856,69477.38683
10/3/2017,13:35:39,11513316,290.81,290.8,290.81,0.6111,69477.38683
10/3/2017,13:36:03,11513318,290.81,290.8,290.81,0.00003428,69537.0577
10/3/2017,13:36:11,11513324,290.81,290.8,290.81,0.01028515,69537.0577
10/3/2017,13:36:42,11513325,290.81,290.8,290.8,0.4878,69509.89125
10/3/2017,13:37:02,11513326,290.81,290.8,290.81,0.00003428,69509.89125
10/3/2017,13:37:09,11513332,290.81,290.8,290.8,2.50743296,69509.89125
10/3/2017,13:37:13,11513333,290.81,290.8,290.81,14.7553,69509.89125
10/3/2017,13:37:17,11513334,290.81,290.8,290.81,0.00342838,69509.89125
10/3/2017,13:37:42,11513335,290.81,290.8,290.8,0.0532,69498.45816
10/3/2017,13:37:44,11513336,290.81,290.8,290.81,1.1492,69498.45816
10/3/2017,13:38:03,11513337,290.81,290.8,290.81,0.00003428,69498.45816
10/3/2017,13:38:16,11513338,290.81,290.8,290.81,9.5579,69498.45816
10/3/2017,13:38:47,11513339,290.81,290.8,290.81,6.253,69506.25973
10/3/2017,13:38:53,11513340,290.81,290.8,290.81,2.01359091,69506.25973
10/3/2017,13:39:02,11513341,290.81,290.8,290.81,0.00003428,69506.25973
10/3/2017,13:39:19,11513344,290.81,290.8,290.8,4.272,69506.48463
10/3/2017,13:39:50,11513345,290.81,290.8,290.81,16.986,69506.48463
10/3/2017,13:40:01,11513346,290.81,290.8,290.81,0.00342838,69476.61377
10/3/2017,13:40:02,11513347,290.81,290.8,290.81,0.00003428,69476.61377
10/3/2017,13:40:21,11513348,290.81,290.8,290.8,1.2508,69476.61377
10/3/2017,13:40:33,11513349,290.81,290.8,290.81,0.00006856,69476.61377
10/3/2017,13:40:44,11513350,290.81,290.8,290.81,0.1714193,69476.61377
10/3/2017,13:40:51,11513351,290.81,290.8,290.8,0.02,69466.95804
10/3/2017,13:40:53,11513352,290.81,290.8,290.81,0.9357,69466.95804
10/3/2017,13:41:02,11513353,290.81,290.8,290.81,0.00003428,69466.95804
10/3/2017,13:41:25,11513366,290.8,290.79,290.79,0.00601692,69466.95804
10/3/2017,13:41:40,11513368,290.79,290.78,290.79,0.01,69343.11133
10/3/2017,13:41:56,11513371,290.79,290.78,290.79,26.6181,69343.11133
10/3/2017,13:42:02,11513372,290.79,290.78,290.79,0.00003428,69343.11133
10/3/2017,13:42:26,11513382,290.75,290.74,290.75,2,69343.11133
10/3/2017,13:42:27,11513383,290.75,290.74,290.75,1.3735,69371.20673
10/3/2017,13:42:29,11513393,290.62,290.61,290.62,0.25688824,69371.20673
10/3/2017,13:42:58,11513394,290.62,290.61,290.62,0.8249,69371.20673
10/3/2017,13:43:02,11513395,290.62,290.61,290.62,0.0000343,69371.20673
10/3/2017,13:43:15,11513401,290.61,290.6,290.6,0.84107468,69371.20673
10/3/2017,13:43:17,11513572,289.48,289.25,289.01,44.53806536,69371.20673
10/3/2017,13:43:21,11513573,289.29,289.28,289.29,2.68233739,69317.2143
10/3/2017,13:43:22,11513592,289.49,289.3,289.47,0.1,69317.2143
10/3/2017,13:43:24,11513593,289.49,289.33,289.49,1.15591732,69317.2143
10/3/2017,13:43:27,11513595,289.48,289.47,289.49,5.28,69317.2143
10/3/2017,13:43:28,11513599,289.48,289.47,289.48,0.82921299,69317.2143
10/3/2017,13:43:30,11513603,289.48,289.47,289.48,3.99,69317.2143
10/3/2017,13:43:32,11513607,289.8,289.48,289.57,1,69317.2143
10/3/2017,13:43:32,11513612,289.62,289.58,289.8,3.03769531,69317.2143
10/3/2017,13:43:50,11513619,289.86,289.63,289.84,1.516442,69317.2143
10/3/2017,13:44:01,11513620,289.81,289.8,289.8,0.8985,69317.2143
10/3/2017,13:44:03,11513621,289.81,289.79,289.81,0.0000344,69317.2143
10/3/2017,13:44:09,11513626,289.86,289.83,289.81,0.4110974,70453.0895
10/3/2017,13:44:11,11513634,289.89,289.83,289.9,0.017951,70453.0895
10/3/2017,13:44:21,11513637,289.85,289.83,289.85,3.79,70453.0895
10/3/2017,13:44:33,11513638,289.85,289.83,289.85,6.7973,70453.0895
10/3/2017,13:45:02,11513640,289.84,289.83,289.84,0.00024079,70394.17273
10/3/2017,13:45:05,11513650,289.83,289.7,289.71,14.78880214,70394.17273
10/3/2017,13:45:07,11513652,289.71,289.7,289.71,3.99,70394.17273
10/3/2017,13:45:34,11513653,289.69,289.68,289.69,0.00006883,70394.17273
10/3/2017,13:45:36,11513656,289.69,289.68,289.69,0.02185438,70394.17273
10/3/2017,13:45:39,11513657,289.69,289.68,289.69,5.16246145,70394.17273
10/3/2017,13:45:48,11513659,289.69,289.68,289.69,2.17431583,70394.17273
10/3/2017,13:46:02,11513660,289.69,289.68,289.69,0.08879114,70375.30857
10/3/2017,13:46:03,11513661,289.69,289.68,289.69,0.00003441,70375.30857
10/3/2017,13:46:07,11513662,289.69,289.68,289.69,14.2765,70375.30857
10/3/2017,13:46:39,11513663,289.69,289.68,289.69,7.3973,70375.56403
10/3/2017,13:47:02,11513664,289.69,289.68,289.69,0.00003441,70375.56403
10/3/2017,13:47:10,11513670,289.69,289.68,289.68,1.08332475,70375.56403
10/3/2017,13:47:28,11513672,289.69,289.68,289.69,0.50808489,70349.0619
10/3/2017,13:47:41,11513673,289.69,289.68,289.69,2.5408,70349.0619
10/3/2017,13:48:02,11513674,289.69,289.68,289.69,0.00003441,70349.0619
10/3/2017,13:48:07,11513676,289.69,289.68,289.68,0.0004564,70349.0619
10/3/2017,13:48:13,11513695,289.41,289.4,289.4,0.1,70349.0619
10/3/2017,13:48:44,11513696,289.41,289.4,289.41,2.2082,70350.38954
10/3/2017,13:48:58,11513706,289.41,289.26,289.27,0.10127934,70350.38954
10/3/2017,13:49:02,11513707,289.27,289.26,289.27,0.00003446,70350.38954
10/3/2017,13:49:15,11513711,289.27,289.26,289.26,14.4422,70308.67296
10/3/2017,13:49:46,11513713,289.27,289.26,289.27,3.5053,70308.67296
10/3/2017,13:49:55,11513715,289.27,289.26,289.27,0.01,70308.67296
10/3/2017,13:50:00,11513716,289.27,289.26,289.27,0.00344663,70325.87026
10/3/2017,13:50:03,11513717,289.27,289.26,289.27,0.00003446,70325.87026
10/3/2017,13:50:18,11513718,289.27,289.26,289.27,2.4117,70325.87026
10/3/2017,13:50:35,11513719,289.27,289.26,289.27,0.00006893,70325.87026
10/3/2017,13:50:49,11513720,289.27,289.26,289.27,1.117,70317.74287
10/3/2017,13:50:58,11513729,289.27,289.26,289.27,13.77969802,70317.74287
10/3/2017,13:50:59,11513730,289.27,289.26,289.27,5.985575,70317.74287
10/3/2017,13:51:02,11513731,289.27,289.26,289.27,0.00003446,70317.74287
10/3/2017,13:51:21,11513735,289.41,289.4,289.41,4.97854417,70317.74287
10/3/2017,13:51:52,11513737,289.41,289.4,289.4,0.7411,70311.21129
10/3/2017,13:52:02,11513738,289.41,289.4,289.41,0.00003444,70311.21129
10/3/2017,13:52:13,11513739,289.41,289.4,289.41,0.9990415,70311.21129
10/3/2017,13:52:23,11513741,289.41,289.4,289.41,5.22572011,70311.21129
10/3/2017,13:52:54,11513755,289.75,289.53,289.81,7.85410199,70316.92178
10/3/2017,13:53:02,11513756,289.63,289.62,289.66,0.00003441,70316.92178
10/3/2017,13:53:26,11513759,289.66,289.62,289.63,5.6988,70234.57322
10/3/2017,13:53:34,11513760,289.63,289.62,289.64,0.345626,70234.57322
10/3/2017,13:53:57,11513764,289.63,289.62,289.62,0.2595,70234.57322
10/3/2017,13:54:03,11513765,289.63,289.62,289.63,0.00003442,70234.57322
10/3/2017,13:54:04,11513807,289.88,289.87,290,34.35795507,70234.57322
10/3/2017,13:54:28,11513836,289.77,289.76,289.41,1.69422696,70253.60497
10/3/2017,13:55:00,11513857,289.75,289.5,289.5,5.93279763,70483.54967
10/3/2017,13:55:02,11513858,289.55,289.49,289.55,0.00003443,70483.54967
10/3/2017,13:55:27,11513859,289.55,289.54,289.55,0.00006886,70483.54967
10/3/2017,13:55:31,11513861,289.55,289.54,289.54,4.1149,70483.54967
10/3/2017,13:56:04,11513868,289.55,289.54,289.55,0.90451563,70476.19196
10/3/2017,13:56:35,11513869,289.55,289.54,289.55,7.0292,70476.19196
10/3/2017,13:57:02,11513870,289.55,289.54,289.55,0.00003443,70484.38493
10/3/2017,13:57:07,11513871,289.55,289.54,289.55,8.2124,70484.38493
10/3/2017,13:57:13,11513872,289.55,289.54,289.55,1.61636079,70484.38493
10/3/2017,13:57:15,11513873,289.55,289.54,289.55,0.59316223,70484.38493
10/3/2017,13:57:18,11513874,289.55,289.54,289.55,0.712181,70484.38493
10/3/2017,13:57:32,11513876,289.55,289.54,289.55,0.0034433,70388.74019
10/3/2017,13:57:36,11513879,289.55,289.54,289.55,4.99999972,70388.74019
10/3/2017,13:57:38,11513882,289.55,289.54,289.54,4.7808,70388.74019
10/3/2017,13:58:03,11513885,289.55,289.54,289.55,1.599335,70388.74019
10/3/2017,13:58:04,11513886,289.55,289.54,289.55,2.05954044,70388.74019
10/3/2017,13:58:09,11513887,289.55,289.54,289.55,24.7557,70388.74019
10/3/2017,13:58:17,11513888,289.55,289.54,289.55,29.17978,70388.74019
10/3/2017,13:58:20,11513889,289.55,289.54,289.55,0.853255,70402.32323
10/3/2017,13:58:30,11513890,289.55,289.54,289.55,0.37393292,70402.32323
10/3/2017,13:58:32,11513891,289.55,289.54,289.55,0.35564208,70402.32323
10/3/2017,13:58:41,11513908,289.85,289.76,289.86,3.73431959,70402.32323
10/3/2017,13:58:51,11513909,289.86,289.8,289.86,0.17801127,70402.32323
10/3/2017,13:58:54,11513910,289.86,289.79,289.86,0.369089,70402.32323
10/3/2017,13:59:03,11513911,289.86,289.84,289.86,0.00003439,70402.32323
10/3/2017,13:59:12,11513912,289.85,289.84,289.85,2.424,70452.51151
10/3/2017,13:59:44,11513913,289.85,289.84,289.85,0.5005,70452.51151
10/3/2017,14:00:02,11513915,289.85,289.84,289.85,0.00003439,70446.92291
10/3/2017,14:00:02,11513916,289.85,289.84,289.85,2.72607181,70446.92291
10/3/2017,14:00:04,11513917,289.85,289.84,289.85,0.00024078,70446.92291
10/3/2017,14:00:06,11513918,289.85,289.84,289.84,0.02,70446.92291
10/3/2017,14:00:15,11513920,289.85,289.84,289.85,1.48138672,70446.92291
10/3/2017,14:00:23,11513921,289.85,289.84,289.85,0.05692771,70446.92291
10/3/2017,14:00:28,11513922,289.85,289.84,289.85,0.03204211,70446.92291
10/3/2017,14:00:32,11513924,289.85,289.84,289.85,1.46221417,70446.92291
10/3/2017,14:00:46,11513925,289.85,289.84,289.85,5.1136,70446.92291
10/3/2017,14:00:49,11513926,289.85,289.84,289.85,0.00006879,70367.01179
10/3/2017,14:01:02,11513927,289.85,289.84,289.85,0.00003439,70367.01179
10/3/2017,14:01:17,11513928,289.85,289.84,289.85,2.787,70367.01179
10/3/2017,14:01:49,11513976,289.69,289.52,289.52,25.6511,70358.72722
10/3/2017,14:02:02,11513977,289.52,289.51,289.52,0.00003443,70358.72722
10/3/2017,14:02:20,11513978,289.52,289.51,289.52,2.1198,70358.72722
10/3/2017,14:02:53,11513989,289.5,289.49,289.49,6.2032,70393.22223
10/3/2017,14:03:03,11513990,289.5,289.49,289.5,0.00003443,70393.22223
10/3/2017,14:03:24,11513992,289.5,289.49,289.5,0.22063443,70264.63808
10/3/2017,14:03:45,11513993,289.5,289.49,289.5,1.70174322,70264.63808
10/3/2017,14:03:55,11513995,289.5,289.49,289.5,2.2443,70264.63808
10/3/2017,14:04:02,11513996,289.5,289.49,289.5,0.00003443,70264.63808
10/3/2017,14:04:26,11513999,289.5,289.49,289.5,5.30733443,70263.19768
10/3/2017,14:04:58,11514000,289.5,289.49,289.5,2.9365,70263.19768
10/3/2017,14:05:03,11514001,289.5,289.49,289.5,0.00003443,70284.44002
10/3/2017,14:05:15,11514002,289.5,289.49,289.49,0.02723542,70284.44002
10/3/2017,14:05:17,11514003,289.5,289.49,289.49,0.02723542,70284.44002
10/3/2017,14:05:20,11514004,289.5,289.49,289.49,0.02723542,70284.44002
10/3/2017,14:05:23,11514005,289.5,289.49,289.49,0.02723542,70284.44002
10/3/2017,14:05:24,11514006,289.5,289.49,289.49,0.02723542,70284.44002
10/3/2017,14:05:26,11514007,289.5,289.49,289.5,0.00006887,70284.44002
10/3/2017,14:05:29,11514009,289.5,289.49,289.5,0.9766033,70284.44002
10/3/2017,14:05:49,11514015,289.47,289.46,289.48,1,70266.36173
10/3/2017,14:06:00,11514017,289.47,289.46,289.47,4.3811,70266.36173
10/3/2017,14:06:02,11514019,289.47,289.46,289.47,0.00172212,70266.36173
10/3/2017,14:06:18,11514021,289.45,289.44,289.46,0.07,70266.36173
10/3/2017,14:06:32,11514051,289.35,289.25,289.25,0.36285385,70266.36173
10/3/2017,14:06:33,11514052,289.26,289.25,289.26,0.01,70266.36173
10/3/2017,14:06:47,11514053,289.26,289.25,289.26,0.39487598,70283.87089
10/3/2017,14:06:53,11514057,289.25,289.24,289.25,0.05876,70283.87089
10/3/2017,14:07:03,11514058,289.25,289.24,289.25,0.00003446,70283.87089
10/3/2017,14:07:05,11514075,289.12,289.11,289.11,2.1014,70283.87089
10/3/2017,14:07:35,11514078,289.11,289.1,289.11,0.29,70281.43134
10/3/2017,14:07:37,11514081,289.11,289.1,289.1,8.48,70281.43134
10/3/2017,14:08:02,11514082,289.11,289.1,289.11,0.00003448,70281.43134
10/3/2017,14:08:07,11514084,289.11,289.1,289.11,0.02,70281.43134
10/3/2017,14:08:16,11514086,289.11,289.1,289.11,3.958629,70281.43134
10/3/2017,14:08:20,11514090,289.11,289.1,289.11,2.066715,70299.13358
10/3/2017,14:08:20,11514092,289.11,289.1,289.11,1.958215,70299.13358
10/3/2017,14:08:21,11514094,289.11,289.1,289.11,20.366848,70299.13358
10/3/2017,14:08:23,11514095,289.11,289.1,289.11,0.4162136,70299.13358
10/3/2017,14:08:28,11514097,289.11,289.1,289.11,25.346875,70299.13358
10/3/2017,14:08:30,11514098,289.11,289.1,289.11,1.891825,70299.13358
10/3/2017,14:08:32,11514102,289.11,289.1,289.11,1.47327,70299.13358
10/3/2017,14:08:38,11514103,289.11,289.1,289.11,3.059,70299.13358
10/3/2017,14:08:39,11514104,289.11,289.1,289.11,5,70299.13358
10/3/2017,14:08:44,11514105,289.11,289.1,289.11,0.03959,70299.13358
10/3/2017,14:08:49,11514106,289.11,289.1,289.11,1.707791,70299.13358
10/3/2017,14:08:55,11514107,289.11,289.1,289.11,4.393044,70299.13358
10/3/2017,14:09:02,11514108,289.11,289.1,289.11,0.00003448,70299.13358
10/3/2017,14:09:07,11514109,289.11,289.1,289.11,4.52572,70299.13358
10/3/2017,14:09:09,11514112,289.11,289.1,289.11,9.856591,70379.87636
10/3/2017,14:09:11,11514114,289.11,289.1,289.11,1.772641,70379.87636
10/3/2017,14:09:17,11514115,289.11,289.1,289.11,0.096563,70379.87636
10/3/2017,14:09:33,11514116,289.11,289.1,289.1,30,70379.87636
10/3/2017,14:09:40,11514117,289.11,289.1,289.11,1.7606,70379.87636
